📡　央视,#genre#
CCTV4欧洲,http://gmxw.7766.org:808/hls/67/index.m3u8
CCTV风云剧场,http://gmxw.7766.org:808/hls/95/index.m3u8
CCTV世界地理,http://gmxw.7766.org:808/hls/11/index.m3u8
CCTV高尔夫网球,http://gmxw.7766.org:808/hls/174/index.m3u8
CCTV央视文化精品,http://gmxw.7766.org:808/hls/97/index.m3u8
CCTV第一剧场,http://gmxw.7766.org:808/hls/98/index.m3u8
CCTV风云音乐,http://gmxw.7766.org:808/hls/99/index.m3u8
CETV早期教育,http://43.143.254.239:36326/hls/92/index.m3u8
CETV中国教育1,http://43.143.254.239:36326/hls/47/index.m3u8
CETV中国教育4,http://43.143.254.239:36326/hls/64/index.m3u8
CETV中国教育4,http://43.143.254.239:55232/hls/72/index.m3u8
CETV中国教育1,http://183.11.239.36:808/hls/122/index.m3u8
CETV中国教育4,http://183.11.239.36:808/hls/79/index.m3u8
中国交通,http://43.143.254.239:36326/hls/53/index.m3u8
CETV早期教育,http://gmxw.7766.org:808/hls/100/index.m3u8
CETV中国教育1,http://gmxw.7766.org:808/hls/122/index.m3u8
📡　卫视,#genre#
北京卫视,http://127.0.0.1
东方卫视,http://127.0.0.1
天津卫视,http://127.0.0.1
重庆卫视,http://127.0.0.1
广东卫视,http://127.0.0.1
深圳卫视,http://127.0.0.1
江苏卫视,http://127.0.0.1
浙江卫视,http://127.0.0.1
山东卫视,http://127.0.0.1
湖南卫视,http://127.0.0.1
湖北卫视,http://127.0.0.1
安徽卫视,http://127.0.0.1
江西卫视,http://127.0.0.1
东南卫视,http://127.0.0.1
四川卫视,http://127.0.0.1
云南卫视,http://127.0.0.1
广西卫视,http://127.0.0.1
贵州卫视,http://127.0.0.1
海南卫视,http://127.0.0.1
河南卫视,http://127.0.0.1
河北卫视,http://127.0.0.1
陕西卫视,http://127.0.0.1
山西卫视,http://127.0.0.1
甘肃卫视,http://127.0.0.1
宁夏卫视,http://127.0.0.1
青海卫视,http://127.0.0.1
辽宁卫视,http://127.0.0.1
黑龙江卫视,http://127.0.0.1
吉林卫视,http://127.0.0.1
内蒙古卫视,http://127.0.0.1
新疆卫视,http://127.0.0.1
兵团卫视,http://127.0.0.1
西藏卫视,http://127.0.0.1
海峡卫视,http://127.0.0.1
三沙卫视,http://127.0.0.1
康巴卫视,http://127.0.0.1
安多卫视,http://127.0.0.1
延边卫视,http://127.0.0.1
浙江卫视,http://t.061899.xyz/tl/tl.php?id=zjws
广东卫视,http://t.061899.xyz/tl/tl.php?id=gdws
江苏卫视,http://t.061899.xyz/tl/tl.php?id=jsws
东方卫视,http://t.061899.xyz/tl/tl.php?id=dfws
江西卫视,http://t.061899.xyz/tl/tl.php?id=jxws
湖北卫视,http://t.061899.xyz/tl/tl.php?id=hubws
吉林卫视,http://t.061899.xyz/tl/tl.php?id=jlws
青海卫视,http://t.061899.xyz/tl/tl.php?id=qhws
河南卫视,http://t.061899.xyz/tl/tl.php?id=hnws
东南卫视,http://t.061899.xyz/tl/tl.php?id=dnws
海南卫视,http://t.061899.xyz/tl/tl.php?id=hinws
湖南卫视,http://t.061899.xyz/tl/tl.php?id=hunws
北京卫视,http://t.061899.xyz/tl/tl.php?id=bjws
天津卫视,http://t.061899.xyz/tl/tl.php?id=tjws
重庆卫视,http://t.061899.xyz/tl/tl.php?id=cqws
黑龙江卫视,http://t.061899.xyz/tl/tl.php?id=hljws
吉林卫视,http://t.061899.xyz/tl/tl.php?id=jlws
辽宁卫视,http://t.061899.xyz/tl/tl.php?id=lnws
河北卫视,http://t.061899.xyz/tl/tl.php?id=hbws
山东卫视,http://t.061899.xyz/tl/tl.php?id=sdws
安徽卫视,http://t.061899.xyz/tl/tl.php?id=ahws
深圳卫视,http://t.061899.xyz/tl/tl.php?id=szws
广西卫视,http://t.061899.xyz/tl/tl.php?id=gxws
贵州卫视,http://t.061899.xyz/tl/tl.php?id=gzws
四川卫视,http://t.061899.xyz/tl/tl.php?id=scws
西藏卫视,http://t.061899.xyz/tl/tl.php?id=xzws
新疆卫视,http://t.061899.xyz/tl/tl.php?id=xjws
宁夏卫视,http://t.061899.xyz/tl/tl.php?id=nxws
东方卫视,http://www.qhjx.top:18000/udp/238.255.2.98:5999
贵州卫视,http://www.qhjx.top:18000/udp/238.255.2.1:5999
青海卫视,http://www.qhjx.top:18000/udp/238.255.2.51:5999
海南卫视,http://www.qhjx.top:18000/udp/238.255.2.58:5999
广东卫视,http://www.qhjx.top:18000/udp/238.255.2.59:5999
深圳卫视,http://www.qhjx.top:18000/udp/238.255.2.61:5999
辽宁卫视,http://www.qhjx.top:18000/udp/238.255.2.69:5999
四川卫视,http://www.qhjx.top:18000/udp/238.255.2.76:5999
河北卫视,http://www.qhjx.top:18000/udp/238.255.2.77:5999
重庆卫视,http://www.qhjx.top:18000/udp/238.255.2.78:5999
江西卫视,http://www.qhjx.top:18000/udp/238.255.2.94:5999
吉林卫视,http://www.qhjx.top:18000/udp/238.255.2.95:5999
黑龙江卫视,http://www.qhjx.top:18000/udp/238.255.2.96:5999
山东卫视,http://www.qhjx.top:18000/udp/238.255.2.97:5999
浙江卫视,http://www.qhjx.top:18000/udp/238.255.2.100:5999
安徽卫视,http://www.qhjx.top:18000/udp/238.255.2.101:5999
江苏卫视,http://www.qhjx.top:18000/udp/238.255.2.104:5999
东南卫视,http://www.qhjx.top:18000/udp/238.255.2.103:5999
河南卫视,http://www.qhjx.top:18000/udp/238.255.2.74:5999
北京卫视,http://www.qhjx.top:18000/udp/238.255.2.81:5999
天津卫视,http://www.qhjx.top:18000/udp/238.255.2.99:5999
新疆卫视,http://www.qhjx.top:18000/udp/238.255.2.66:5999
宁夏卫视,http://www.qhjx.top:18000/udp/238.255.2.75:5999
浙江卫视,http://8.138.7.223/tv/zjws.m3u8
广西卫视,http://116.9.204.242:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://120.198.101.106:9901/tsfile/live/1078_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://120.198.101.106:9901/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://120.198.101.106:9901/tsfile/live/1075_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://120.198.101.106:9901/tsfile/live/1076_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://120.198.101.106:9901/tsfile/live/1098_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://120.198.101.106:9901/tsfile/live/1073_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://120.198.101.106:9901/tsfile/live/1080_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://120.198.101.106:9901/tsfile/live/1081_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://110.80.17.38:9999/tsfile/live/0135_1.m3u8
重庆卫视,http://110.80.17.38:9999/tsfile/live/0142_1.m3u8
甘肃卫视,http://110.80.17.38:9999/tsfile/live/0141_1.m3u8
四川卫视,http://110.80.17.38:9999/tsfile/live/0123_1.m3u8
山东卫视,http://110.80.17.38:9999/tsfile/live/0131_1.m3u8
广西卫视,http://110.80.17.38:9999/tsfile/live/0113_1.m3u8
北京卫视,http://110.80.17.38:9999/tsfile/live/0122_2.m3u8
河北卫视,http://110.80.17.38:9999/tsfile/live/0117_1.m3u8
安徽卫视,http://110.80.17.38:9999/tsfile/live/0130_2.m3u8
湖北卫视,http://110.80.17.38:9999/tsfile/live/0132_1.m3u8
江西卫视,http://110.80.17.38:9999/tsfile/live/0138_2.m3u8
广东卫视,http://110.80.17.38:9999/tsfile/live/0125_1.m3u8
浙江卫视,http://110.80.17.38:9999/tsfile/live/0124_1.m3u8
江苏卫视,http://110.80.17.38:9999/tsfile/live/0127_1.m3u8
安徽卫视,http://60.174.40.117:85/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://60.174.40.117:85/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://60.174.40.117:85/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://60.174.40.117:85/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://60.174.40.117:85/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://60.174.40.117:85/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://60.174.40.117:85/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://60.174.40.117:85/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://60.174.40.117:85/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://60.174.40.117:85/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://60.174.40.117:85/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://222.169.85.8:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://222.169.85.8:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://222.169.85.8:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://222.169.85.8:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://222.169.85.8:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://222.169.85.8:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://222.169.85.8:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://222.169.85.8:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://222.169.85.8:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://222.169.85.8:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://222.169.85.8:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://222.169.85.8:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://222.169.85.8:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://222.169.85.8:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://222.169.85.8:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://222.169.85.8:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://222.169.85.8:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://218.89.240.144:59901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://218.89.240.144:59901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://218.89.240.144:59901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://218.89.240.144:59901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://218.89.240.144:59901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://218.89.240.144:59901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://218.89.240.144:59901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://218.89.240.144:59901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://218.89.240.144:59901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://218.89.240.144:59901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://218.89.240.144:59901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://218.89.240.144:59901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://218.89.240.144:59901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://218.89.240.144:59901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://218.89.240.144:59901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://218.89.240.144:59901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://218.89.240.144:59901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://218.89.240.144:59901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://218.89.240.144:59901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://218.89.240.144:59901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
康巴卫视,http://218.89.240.144:59901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://112.123.243.37:50085/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://112.123.243.37:50085/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://112.123.243.37:50085/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://112.123.243.37:50085/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://112.123.243.37:50085/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://112.123.243.37:50085/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://59.39.89.130:60901/tsfile/live/0125_6.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://59.39.89.130:60901/tsfile/live/0125_18.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://59.39.89.130:60901/tsfile/live/0125_7.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://59.39.89.130:60901/tsfile/live/0125_19.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://59.39.89.130:60901/tsfile/live/0125_16.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://59.39.89.130:60901/tsfile/live/0125_2.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://59.39.89.130:60901/tsfile/live/0125_3.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://59.39.89.130:60901/tsfile/live/0125_11.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://59.39.89.130:60901/tsfile/live/0125_15.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://59.39.89.130:60901/tsfile/live/0125_8.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://59.39.89.130:60901/tsfile/live/0125_24.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://59.39.89.130:60901/tsfile/live/0125_22.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://59.39.89.130:60901/tsfile/live/0125_12.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://59.39.89.130:60901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://59.39.89.130:60901/tsfile/live/0125_13.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://59.39.89.130:60901/tsfile/live/0125_14.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://59.39.89.130:60901/tsfile/live/0125_10.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://222.134.245.16:9901/tsfile/live/0141_1.m3u8
贵州卫视,http://222.134.245.16:9901/tsfile/live/0120_1.m3u8
陕西卫视,http://43.139.34.228:9898/hls/57/index.m3u8
甘肃卫视,http://43.139.34.228:9898/hls/69/index.m3u8
四川卫视,http://183.221.92.176:50080/hls/16/index.m3u8
东方卫视,http://183.131.246.250:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://183.131.246.250:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://183.131.246.250:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://183.131.246.250:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://183.131.246.250:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://183.131.246.250:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://183.131.246.250:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://183.131.246.250:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://183.131.246.250:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://183.131.246.250:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://183.131.246.250:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://183.131.246.250:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://183.131.246.250:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://183.131.246.250:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://183.131.246.250:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://183.131.246.250:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://183.131.246.250:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://183.131.246.250:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://120.238.94.82:9901/tsfile/live/1009_1.m3u8
深圳卫视,http://120.238.94.82:9901/tsfile/live/1065_1.m3u8
甘肃卫视,http://218.13.170.98:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://110.7.130.27:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://42.225.117.174:11199/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://113.25.252.226:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://120.76.248.139/live/bfgd/4200000119.m3u8
甘肃卫视,http://183.11.239.36:808/hls/119/index.m3u8
河南卫视,http://43.143.254.239:55232/hls/40/index.m3u8
贵州卫视,http://218.104.239.114:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://61.184.46.85:9901/tsfile/live/1015_1.m3u8
海南卫视,http://61.184.46.85:9901/tsfile/live/1018_1.m3u8
河北卫视,http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8
浙江卫视,http://36.32.174.67:60080/newlive/live/hls/23/live.m3u8
东方卫视,http://36.32.174.67:60080/newlive/live/hls/24/live.m3u8
安徽卫视,http://36.32.174.67:60080/newlive/live/hls/19/live.m3u8
江西卫视,http://36.32.174.67:60080/newlive/live/hls/22/live.m3u8
陕西卫视,http://39.164.160.249:9901/tsfile/live/0136_1.m3u8
青海卫视,http://58.58.111.222:808/hls/47/index.m3u8
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws
兵团卫视,http://8.138.7.223/tv/btws.m3u8
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
兵团卫视,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/3208526general.m3u8?txSecret=eb5a3102dd5406c7ffeddf560b024952&txTime=76B2F9A0
内蒙古卫视,http://8.138.7.223/tv/nmgws.m3u8
厦门卫视,http://8.138.7.223/tv/fjtv1.php?id=xmws
三沙卫视,http://221.226.51.220:50081/newlive/live/hls/38/live.m3u8
海峡卫视,http://218.104.239.114:9901/tsfile/live/0150_1.m3u8
北京卫视,http://101.229.169.168:8004/nptv/beijing.m3u8
天津卫视,http://101.229.169.168:8004/nptv/tianjing.m3u8
东方卫视,http://101.229.169.168:8004/nptv/dongfang.m3u8
东南卫视,http://101.229.169.168:8004/nptv/dongnan.m3u8
海南卫视,http://101.229.169.168:8004/nptv/hainan.m3u8
广东卫视,http://101.229.169.168:8004/nptv/guangdong.m3u8
广西卫视,http://101.229.169.168:8004/nptv/guangxi.m3u8
深圳卫视,http://101.229.169.168:8004/nptv/shenzheng.m3u8
浙江卫视,http://101.229.169.168:8004/nptv/zhejiang.m3u8
湖南卫视,http://101.229.169.168:8004/nptv/hunan.m3u8
安徽卫视,http://101.229.169.168:8004/nptv/anhui.m3u8
山东卫视,http://101.229.169.168:8004/nptv/shandong.m3u8
山西卫视,http://101.229.169.168:8004/nptv/shanxi.m3u8
河南卫视,http://101.229.169.168:8004/nptv/henan.m3u8
河北卫视,http://101.229.169.168:8004/nptv/hebei.m3u8
黑龙江卫视,http://101.229.169.168:8004/nptv/heilongjiang.m3u8
吉林卫视,http://101.229.169.168:8004/nptv/jiling.m3u8
辽宁卫视,http://101.229.169.168:8004/nptv/liaoning.m3u8
云南卫视,http://101.229.169.168:8004/nptv/yunnan.m3u8
贵州卫视,http://101.229.169.168:8004/nptv/guizhou.m3u8
四川卫视,http://101.229.169.168:8004/nptv/sichuan.m3u8
重庆卫视,http://101.229.169.168:8004/nptv/chongqing.m3u8
甘肃卫视,http://101.229.169.168:8004/nptv/gansu.m3u8
宁夏卫视,http://101.229.169.168:8004/nptv/ningxia.m3u8
青海卫视,http://101.229.169.168:8004/nptv/qinghai.m3u8
内蒙古卫视,http://101.229.169.168:8004/nptv/neimenggu.m3u8
西藏卫视,http://101.229.169.168:8004/nptv/xizang.m3u8
新疆卫视,http://101.229.169.168:8004/nptv/xinjiang.m3u8
☀　外语,#genre#
CGTN英语,http://127.0.0.1
CGTN法语,http://127.0.0.1
CGTN俄语,http://127.0.0.1
CGTN西语,http://127.0.0.1
CGTN阿语,http://127.0.0.1
CGTN纪录,http://127.0.0.1
CGTN英语,https://0472.org/hls/cgtn.m3u8
CGTN纪录,https://0472.org/hls/cgtnd.m3u8
CGTN俄语,https://0472.org/hls/cgtne.m3u8
CGTN法语,https://0472.org/hls/cgtnf.m3u8
CGTN西语,https://0472.org/hls/cgtnx.m3u8
CGTN阿语,https://0472.org/hls/cgtna.m3u8
CGTN英语,http://www.qhjx.top:18000/udp/238.255.2.207:5999
CGTN阿语,http://www.qhjx.top:18000/udp/238.255.2.211:5999
CGTN纪录,http://www.qhjx.top:18000/udp/238.255.2.212:5999
CGTN法语,http://www.qhjx.top:18000/udp/238.255.2.208:5999
CGTN俄语,http://www.qhjx.top:18000/udp/238.255.2.210:5999
CGTN法语,https://francais-livews.cgtn.com/hls/LSvev95OuFZtKLc6CeKEFYXj220802LSTeV6PO0Ut9r71Uq3k5goCA220802cd/playlist.m3u8
CGTN阿语,https://arabic-livews.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd/playlist.m3u8
CGTN纪录,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8
CGTN纪录,http://183.223.157.33:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN英语,http://gmxw.7766.org:808/hls/77/index.m3u8
CGTN西语,http://gmxw.7766.org:808/hls/81/index.m3u8
CGTN法语,http://gmxw.7766.org:808/hls/82/index.m3u8
CGTN阿语,http://gmxw.7766.org:808/hls/84/index.m3u8
CGTN俄语,http://gmxw.7766.org:808/hls/85/index.m3u8
CGTN俄语,http://1.24.190.98:10080/hls/21/index.m3u8
CGTN英语,http://1.24.190.98:10080/hls/20/index.m3u8
欧洲华文一套,http://delive.eztv.vip/ndehwyt/ndehwyt.m3u8?auth_key=1724809773-0-0-abe7f639d9d933db8e4f750490b82714
